A	B	Neither	A Not B	B Not A	Both	Log2 Odds Ratio	p-Value	q-Value	Tendency
STAG2	WT1	160	10	12	0	<-3	1.000	1.000	Mutual exclusivity
ATM	BCORL1	164	7	11	0	<-3	1.000	1.000	Mutual exclusivity
PTPN11	TET2	137	7	37	1	-0.919	1.000	1.000	Mutual exclusivity
chr8gain	MYC	158	19	5	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	EZH2	158	19	5	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	RAD21	158	19	5	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	JAK2	158	19	5	0	<-3	1.000	1.000	Mutual exclusivity
FLT3	MAP2K1	111	69	1	1	0.686	1.000	1.000	Co-occurrence
FLT3	SETBP1	111	69	1	1	0.686	1.000	1.000	Co-occurrence
FLT3	PTEN	111	69	1	1	0.686	1.000	1.000	Co-occurrence
CDKN2A	FLT3	111	1	69	1	0.686	1.000	1.000	Co-occurrence
chr8gain	MYCN	160	19	3	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	U2AF1	160	19	3	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	HNRNPK	160	19	3	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	t(11;19)	160	19	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	chr8gain	160	3	19	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	FLT3	111	1	70	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	FLT3	111	1	70	0	<-3	1.000	1.000	Mutual exclusivity
FLT3	MYD88	111	70	1	0	<-3	1.000	1.000	Mutual exclusivity
FLT3	RIT1	111	70	1	0	<-3	1.000	1.000	Mutual exclusivity
FLT3	PRPF40B	111	70	1	0	<-3	1.000	1.000	Mutual exclusivity
FLT3	POT1	111	70	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	FLT3	111	1	70	0	<-3	1.000	1.000	Mutual exclusivity
FLT3	TBL1XR1	111	70	1	0	<-3	1.000	1.000	Mutual exclusivity
FLT3	SF1	111	70	1	0	<-3	1.000	1.000	Mutual exclusivity
FLT3	t(16;16)	111	70	1	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	NF1	163	10	9	0	<-3	1.000	1.000	Mutual exclusivity
NF1	STAG2	163	9	10	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	NF1	163	10	9	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	PHF6	146	29	6	1	-0.253	1.000	1.000	Mutual exclusivity
BCOR	IDH2	146	6	29	1	-0.253	1.000	1.000	Mutual exclusivity
IDH1	inv(16)	163	10	9	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	STAG2	163	9	10	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	KRAS	163	9	10	0	<-3	1.000	1.000	Mutual exclusivity
SMC1A	TP53	163	6	13	0	<-3	1.000	1.000	Mutual exclusivity
t(8;21)	TP53	163	6	13	0	<-3	1.000	1.000	Mutual exclusivity
RUNX1	t(8;21)	163	13	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	RUNX1	163	6	13	0	<-3	1.000	1.000	Mutual exclusivity
KIT	SRSF2	157	11	14	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	RUNX1	151	18	12	1	-0.516	1.000	1.000	Mutual exclusivity
PTPN11	WT1	162	8	12	0	<-3	1.000	1.000	Mutual exclusivity
CBL	FLT3	110	2	69	1	-0.327	1.000	1.000	Mutual exclusivity
FLT3	t(11;19)	110	69	2	1	-0.327	1.000	1.000	Mutual exclusivity
KIT	PTPN11	163	11	8	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	PTPN11	163	11	8	0	<-3	1.000	1.000	Mutual exclusivity
CBL	SRSF2	165	3	14	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	SRSF2	165	3	14	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	SRSF2	165	3	14	0	<-3	1.000	1.000	Mutual exclusivity
SRSF2	U2AF1	165	14	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	SRSF2	165	3	14	0	<-3	1.000	1.000	Mutual exclusivity
SRSF2	t(11;19)	165	14	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	SRSF2	165	3	14	0	<-3	1.000	1.000	Mutual exclusivity
NF1	t(8;21)	167	9	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	NF1	167	6	9	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	inv(16)	167	6	9	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	NF1	167	6	9	0	<-3	1.000	1.000	Mutual exclusivity
NRAS	PHF6	153	22	7	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	NRAS	154	6	21	1	0.290	1.000	1.000	Co-occurrence
EZH2	SRSF2	163	5	14	0	<-3	1.000	1.000	Mutual exclusivity
RAD21	SRSF2	163	5	14	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	TET2	141	3	38	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	TET2	141	3	38	0	<-3	1.000	1.000	Mutual exclusivity
t(11;19)	TET2	141	3	38	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	TET2	141	3	38	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	SMC1A	174	2	6	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	SMC1A	174	2	6	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	SMC1A	174	2	6	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	SMC1A	174	2	6	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	SMC1A	174	2	6	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	t(8;21)	174	2	6	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	t(8;21)	174	2	6	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	t(8;21)	174	2	6	0	<-3	1.000	1.000	Mutual exclusivity
SMC1A	t(15;17)	174	6	2	0	<-3	1.000	1.000	Mutual exclusivity
t(15;17)	t(8;21)	174	2	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	CSF3R	174	6	2	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	MAP2K1	174	6	2	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	SETBP1	174	6	2	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	PTEN	174	6	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	chr5qdel	174	2	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	t(15;17)	174	6	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	SMC1A	174	2	6	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	t(8;21)	174	2	6	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	chr5qdel	174	2	6	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	CSF3R	174	6	2	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	MAP2K1	174	6	2	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	SETBP1	174	6	2	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	PTEN	174	6	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	chr21gain	174	2	6	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	t(15;17)	174	6	2	0	<-3	1.000	1.000	Mutual exclusivity
NF1	RAD21	168	9	5	0	<-3	1.000	1.000	Mutual exclusivity
NF1	ZRSR2	168	9	5	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	NF1	168	5	9	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	SMC1A	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	SMC1A	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	SMC1A	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	SMC1A	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
SMC1A	U2AF2	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	SMC1A	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	SMC1A	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	SMC1A	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	SMC1A	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	SMC1A	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
POT1	SMC1A	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	SMC1A	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	SMC1A	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
SMC1A	TBL1XR1	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
SF1	SMC1A	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	t(8;21)	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	t(8;21)	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	t(8;21)	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
t(8;21)	U2AF2	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	t(8;21)	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	t(8;21)	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	t(8;21)	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	t(8;21)	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	t(8;21)	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
POT1	t(8;21)	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	t(8;21)	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	t(8;21)	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
t(8;21)	TBL1XR1	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
SF1	t(8;21)	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
SMC1A	t(16;16)	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
t(16;16)	t(8;21)	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	chr5qdel	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	chr5qdel	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	MYD88	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	NOTCH2	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	U2AF2	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	GATA2	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	RIT1	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	chr5qdel	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	chr5qdel	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	PRPF40B	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	POT1	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	FBXW7	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	IL7R	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	TBL1XR1	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	SF1	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	t(16;16)	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	chr21gain	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	chr21gain	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	MYD88	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	NOTCH2	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	U2AF2	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	GATA2	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	RIT1	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	chr21gain	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	chr21gain	175	1	6	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	PRPF40B	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	FBXW7	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	IL7R	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	TBL1XR1	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	SF1	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	t(16;16)	175	6	1	0	<-3	1.000	1.000	Mutual exclusivity
CBL	IDH2	149	3	30	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	MYCN	149	30	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	IDH2	149	3	30	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	U2AF1	149	30	3	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	IDH2	149	3	30	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	t(11;19)	149	30	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	IDH2	149	3	30	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	IDH2	149	3	30	0	<-3	1.000	1.000	Mutual exclusivity
NRAS	SRSF2	147	21	13	1	-0.893	1.000	1.000	Mutual exclusivity
CBL	NF1	170	3	9	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	NF1	170	3	9	0	<-3	1.000	1.000	Mutual exclusivity
NF1	U2AF1	170	9	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	NF1	170	3	9	0	<-3	1.000	1.000	Mutual exclusivity
CBL	inv(16)	170	3	9	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	MYCN	170	9	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	inv(16)	170	3	9	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	U2AF1	170	9	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	inv(16)	170	3	9	0	<-3	1.000	1.000	Mutual exclusivity
NF1	t(11;19)	170	9	3	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	t(11;19)	170	9	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	inv(16)	170	3	9	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	NF1	170	3	9	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	inv(16)	170	3	9	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	SF3B1	169	9	4	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	NOTCH1	169	9	4	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	TET2	142	2	38	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	TET2	142	2	38	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	TET2	142	2	38	0	<-3	1.000	1.000	Mutual exclusivity
t(15;17)	TET2	142	2	38	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	TET2	142	2	38	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	TET2	143	1	38	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	TET2	143	1	38	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	TET2	143	1	38	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	TET2	143	1	38	0	<-3	1.000	1.000	Mutual exclusivity
TET2	U2AF2	143	38	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	TET2	143	1	38	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	TET2	143	1	38	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	TET2	143	1	38	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	TET2	143	1	38	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	TET2	143	1	38	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	TET2	143	1	38	0	<-3	1.000	1.000	Mutual exclusivity
SF1	TET2	143	1	38	0	<-3	1.000	1.000	Mutual exclusivity
t(16;16)	TET2	143	1	38	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	SF3B1	168	10	4	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	KRAS	168	4	10	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	TP53	159	10	13	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	RUNX1	159	10	13	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	IDH2	150	2	30	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	MAP2K1	150	30	2	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	SETBP1	150	30	2	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	PTEN	150	30	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	IDH2	150	2	30	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	t(15;17)	150	30	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	IDH2	150	2	30	0	<-3	1.000	1.000	Mutual exclusivity
ASXL1	CSF3R	157	23	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	MAP2K1	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	SETBP1	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	SETBP1	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	PTEN	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	PTEN	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	SETBP1	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	CSF3R	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	MAP2K1	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	SETBP1	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	PTEN	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	t(15;17)	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	t(15;17)	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	t(15;17)	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	t(15;17)	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	t(15;17)	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	CSF3R	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	MAP2K1	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	SETBP1	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	PTEN	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	chr11qdel	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	t(15;17)	178	2	2	0	<-3	1.000	1.000	Mutual exclusivity
ATM	SMC1A	169	7	6	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	SMC1A	169	7	6	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	t(8;21)	169	7	6	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	t(8;21)	169	7	6	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	chr8gain	162	1	19	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	chr8gain	162	1	19	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	MYD88	162	19	1	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	NOTCH2	162	19	1	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	U2AF2	162	19	1	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	GATA2	162	19	1	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	RIT1	162	19	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	chr8gain	162	1	19	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	chr8gain	162	1	19	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	IL7R	162	19	1	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	SF1	162	19	1	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	t(16;16)	162	19	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	chr5qdel	169	7	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	PHF6	169	6	7	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	chr5qdel	169	7	6	0	<-3	1.000	1.000	Mutual exclusivity
ATM	chr21gain	169	7	6	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	PHF6	169	6	7	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	chr21gain	169	7	6	0	<-3	1.000	1.000	Mutual exclusivity
SRSF2	t(8;21)	162	14	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	SRSF2	162	6	14	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	TP53	141	28	11	2	-0.127	1.000	1.000	Mutual exclusivity
CSF3R	PTPN11	172	2	8	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	PTPN11	172	2	8	0	<-3	1.000	1.000	Mutual exclusivity
PTPN11	SETBP1	172	8	2	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	IDH1	167	5	10	0	<-3	1.000	1.000	Mutual exclusivity
MYC	STAG2	167	5	10	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	STAG2	167	5	10	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	STAG2	167	5	10	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	RAD21	167	10	5	0	<-3	1.000	1.000	Mutual exclusivity
RAD21	STAG2	167	5	10	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	MYC	167	10	5	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	KRAS	167	5	10	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	RAD21	167	10	5	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	ZRSR2	167	10	5	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	ZRSR2	167	10	5	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	KRAS	167	5	10	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	SMC1A	166	10	6	0	<-3	1.000	1.000	Mutual exclusivity
SMC1A	STAG2	166	6	10	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	SMC1A	166	10	6	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	t(8;21)	166	10	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	STAG2	166	6	10	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	KRAS	166	6	10	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	IDH1	166	6	10	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	STAG2	166	6	10	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	KRAS	166	6	10	0	<-3	1.000	1.000	Mutual exclusivity
RUNX1	TET2	133	11	36	2	-0.574	1.000	1.000	Mutual exclusivity
IDH1	STAG2	162	10	10	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	KRAS	162	10	10	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	MYCN	169	10	3	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	STAG2	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	IDH1	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	STAG2	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	U2AF1	169	10	3	0	<-3	1.000	1.000	Mutual exclusivity
STAG2	U2AF1	169	10	3	0	<-3	1.000	1.000	Mutual exclusivity
CBL	KRAS	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	MYCN	169	10	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	KRAS	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
KRAS	U2AF1	169	10	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	IDH1	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	STAG2	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	KRAS	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	IDH1	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	STAG2	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	KRAS	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	t(11;19)	169	10	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	STAG2	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	KRAS	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	IDH1	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	STAG2	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	KRAS	169	3	10	0	<-3	1.000	1.000	Mutual exclusivity
KIT	NF1	162	11	9	0	<-3	1.000	1.000	Mutual exclusivity
NRAS	STAG2	151	21	9	1	-0.324	1.000	1.000	Mutual exclusivity
ASXL1	NRAS	140	20	19	3	0.144	1.000	1.000	Co-occurrence
FLT3	KRAS	106	66	6	4	0.099	1.000	1.000	Co-occurrence
CSF3R	SRSF2	166	2	14	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	SRSF2	166	2	14	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	SRSF2	166	2	14	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	SRSF2	166	2	14	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	SRSF2	166	2	14	0	<-3	1.000	1.000	Mutual exclusivity
SRSF2	t(15;17)	166	14	2	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	TP53	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	RUNX1	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	TP53	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	TP53	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	TP53	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	RUNX1	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
TP53	U2AF2	168	13	1	0	<-3	1.000	1.000	Mutual exclusivity
RUNX1	U2AF2	168	13	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	TP53	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	RUNX1	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	TP53	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	RUNX1	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	TP53	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	RUNX1	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	TP53	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	RUNX1	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	TP53	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	RUNX1	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
POT1	TP53	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
POT1	RUNX1	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	TP53	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	RUNX1	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	TP53	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
