"A"	"B"	"Neither"	"A.Not.B"	"B.Not.A"	"Both"	"or"	"pval"	"logor"	"nlp"	"adjp"
"BCORL1"	"chr5loss"	168	11	3	0	0	1	-Inf	0	1
"chr13gain"	"KIT"	168	3	11	0	0	1	-Inf	0	1
"BCORL1"	"chr13gain"	168	11	3	0	0	1	-Inf	0	1
"BCORL1"	"TP53"	158	11	13	0	0	1	-Inf	0	1
"ETV6"	"KIT"	166	5	11	0	0	1	-Inf	0	1
"BCORL1"	"ETV6"	166	11	5	0	0	1	-Inf	0	1
"EZH2"	"KIT"	166	5	11	0	0	1	-Inf	0	1
"BCORL1"	"EZH2"	166	11	5	0	0	1	-Inf	0	1
"KIT"	"RAD21"	166	11	5	0	0	1	-Inf	0	1
"BCORL1"	"RAD21"	166	11	5	0	0	1	-Inf	0	1
"KIT"	"ZRSR2"	166	11	5	0	0	1	-Inf	0	1
"BCORL1"	"ZRSR2"	166	11	5	0	0	1	-Inf	0	1
"JAK2"	"KIT"	166	5	11	0	0	1	-Inf	0	1
"CBL"	"WT1"	167	3	12	0	0	1	-Inf	0	1
"BRAF"	"WT1"	167	3	12	0	0	1	-Inf	0	1
"U2AF1"	"WT1"	167	3	12	0	0	1	-Inf	0	1
"HNRNPK"	"WT1"	167	3	12	0	0	1	-Inf	0	1
"chr22gain"	"WT1"	167	3	12	0	0	1	-Inf	0	1
"t(11;19)"	"WT1"	167	3	12	0	0	1	-Inf	0	1
"chr5loss"	"WT1"	167	3	12	0	0	1	-Inf	0	1
"chr13gain"	"WT1"	167	3	12	0	0	1	-Inf	0	1
"EZH2"	"WT1"	165	5	12	0	0	1	-Inf	0	1
"RAD21"	"WT1"	165	5	12	0	0	1	-Inf	0	1
"WT1"	"ZRSR2"	165	12	5	0	0	1	-Inf	0	1
"JAK2"	"WT1"	165	5	12	0	0	1	-Inf	0	1
"CDH2"	"SRSF2"	167	1	14	0	0	1	-Inf	0	1
"NF1"	"WT1"	161	9	12	0	0	1	-Inf	0	1
"chr5qdel"	"SMC1A"	170	6	6	0	0	1	-Inf	0	1
"chr5qdel"	"t(8;21)"	170	6	6	0	0	1	-Inf	0	1
"chr21gain"	"t(8;21)"	170	6	6	0	0	1	-Inf	0	1
"chr21gain"	"chr5qdel"	170	6	6	0	0	1	-Inf	0	1
"CSF3R"	"NF1"	171	2	9	0	0	1	-Inf	0	1
"MAP2K1"	"NF1"	171	2	9	0	0	1	-Inf	0	1
"NF1"	"SETBP1"	171	9	2	0	0	1	-Inf	0	1
"NF1"	"PTEN"	171	9	2	0	0	1	-Inf	0	1
"CDKN2A"	"NF1"	171	2	9	0	0	1	-Inf	0	1
"CSF3R"	"inv(16)"	171	2	9	0	0	1	-Inf	0	1
"inv(16)"	"SETBP1"	171	9	2	0	0	1	-Inf	0	1
"inv(16)"	"PTEN"	171	9	2	0	0	1	-Inf	0	1
"CDKN2A"	"inv(16)"	171	2	9	0	0	1	-Inf	0	1
"NF1"	"t(15;17)"	171	9	2	0	0	1	-Inf	0	1
"inv(16)"	"t(15;17)"	171	9	2	0	0	1	-Inf	0	1
"chr11qdel"	"NF1"	171	2	9	0	0	1	-Inf	0	1
"chr11qdel"	"inv(16)"	171	2	9	0	0	1	-Inf	0	1
"IDH2"	"SF3B1"	148	30	4	0	0	1	-Inf	0	1
"CSF1R"	"IDH2"	148	4	30	0	0	1	-Inf	0	1
"chr17loss"	"IDH2"	148	4	30	0	0	1	-Inf	0	1
"ATM"	"KIT"	164	7	11	0	0	1	-Inf	0	1
"IDH1"	"WT1"	160	10	12	0	0	1	-Inf	0	1
"STAG2"	"WT1"	160	10	12	0	0	1	-Inf	0	1
"ATM"	"BCORL1"	164	7	11	0	0	1	-Inf	0	1
"PTPN11"	"TET2"	137	7	37	1	0.530523411459649	1	-0.63389119096942	0	1
"chr8gain"	"MYC"	158	19	5	0	0	1	-Inf	0	1
"chr8gain"	"EZH2"	158	19	5	0	0	1	-Inf	0	1
"chr8gain"	"RAD21"	158	19	5	0	0	1	-Inf	0	1
"chr8gain"	"JAK2"	158	19	5	0	0	1	-Inf	0	1
"FLT3"	"MAP2K1"	111	69	1	1	1.60428301266164	1	0.4726769356893	0	1
"FLT3"	"SETBP1"	111	69	1	1	1.60428301266164	1	0.4726769356893	0	1
"FLT3"	"PTEN"	111	69	1	1	1.60428301266164	1	0.4726769356893	0	1
"CDKN2A"	"FLT3"	111	1	69	1	1.6042830126617	1	0.472676935689337	0	1
"chr8gain"	"MYCN"	160	19	3	0	0	1	-Inf	0	1
"chr8gain"	"U2AF1"	160	19	3	0	0	1	-Inf	0	1
"chr8gain"	"HNRNPK"	160	19	3	0	0	1	-Inf	0	1
"chr8gain"	"t(11;19)"	160	19	3	0	0	1	-Inf	0	1
"chr5loss"	"chr8gain"	160	3	19	0	0	1	-Inf	0	1
"CDH2"	"FLT3"	111	1	70	0	0	1	-Inf	0	1
"BIRC3"	"FLT3"	111	1	70	0	0	1	-Inf	0	1
"FLT3"	"MYD88"	111	70	1	0	0	1	-Inf	0	1
"FLT3"	"RIT1"	111	70	1	0	0	1	-Inf	0	1
"FLT3"	"PRPF40B"	111	70	1	0	0	1	-Inf	0	1
"FLT3"	"POT1"	111	70	1	0	0	1	-Inf	0	1
"FBXW7"	"FLT3"	111	1	70	0	0	1	-Inf	0	1
"FLT3"	"TBL1XR1"	111	70	1	0	0	1	-Inf	0	1
"FLT3"	"SF1"	111	70	1	0	0	1	-Inf	0	1
"FLT3"	"t(16;16)"	111	70	1	0	0	1	-Inf	0	1
"IDH1"	"NF1"	163	10	9	0	0	1	-Inf	0	1
"NF1"	"STAG2"	163	9	10	0	0	1	-Inf	0	1
"KRAS"	"NF1"	163	10	9	0	0	1	-Inf	0	1
"IDH2"	"PHF6"	146	29	6	1	0.839846801707274	1	-0.174535782697747	0	1
"BCOR"	"IDH2"	146	6	29	1	0.839846801707274	1	-0.174535782697747	0	1
"IDH1"	"inv(16)"	163	10	9	0	0	1	-Inf	0	1
"inv(16)"	"STAG2"	163	9	10	0	0	1	-Inf	0	1
"inv(16)"	"KRAS"	163	9	10	0	0	1	-Inf	0	1
"SMC1A"	"TP53"	163	6	13	0	0	1	-Inf	0	1
"t(8;21)"	"TP53"	163	6	13	0	0	1	-Inf	0	1
"RUNX1"	"t(8;21)"	163	13	6	0	0	1	-Inf	0	1
"chr5qdel"	"RUNX1"	163	6	13	0	0	1	-Inf	0	1
"KIT"	"SRSF2"	157	11	14	0	0	1	-Inf	0	1
"chr8gain"	"RUNX1"	151	18	12	1	0.700291630945828	1	-0.356258415062033	0	1
"PTPN11"	"WT1"	162	8	12	0	0	1	-Inf	0	1
"CBL"	"FLT3"	110	2	69	1	0.798081499291588	1	-0.225544557309104	0	1
"FLT3"	"t(11;19)"	110	69	2	1	0.7980814992916	1	-0.225544557309089	0	1
"KIT"	"PTPN11"	163	11	8	0	0	1	-Inf	0	1
"BCORL1"	"PTPN11"	163	11	8	0	0	1	-Inf	0	1
"CBL"	"SRSF2"	165	3	14	0	0	1	-Inf	0	1
"MYCN"	"SRSF2"	165	3	14	0	0	1	-Inf	0	1
"BRAF"	"SRSF2"	165	3	14	0	0	1	-Inf	0	1
"SRSF2"	"U2AF1"	165	14	3	0	0	1	-Inf	0	1
"HNRNPK"	"SRSF2"	165	3	14	0	0	1	-Inf	0	1
"SRSF2"	"t(11;19)"	165	14	3	0	0	1	-Inf	0	1
"chr5loss"	"SRSF2"	165	3	14	0	0	1	-Inf	0	1
"NF1"	"t(8;21)"	167	9	6	0	0	1	-Inf	0	1
"chr5qdel"	"NF1"	167	6	9	0	0	1	-Inf	0	1
"chr5qdel"	"inv(16)"	167	6	9	0	0	1	-Inf	0	1
"chr21gain"	"NF1"	167	6	9	0	0	1	-Inf	0	1
"NRAS"	"PHF6"	153	22	7	0	0	1	-Inf	0	1
"BCOR"	"NRAS"	154	6	21	1	1.22076948346235	1	0.199481384071753	0	1
"EZH2"	"SRSF2"	163	5	14	0	0	1	-Inf	0	1
"RAD21"	"SRSF2"	163	5	14	0	0	1	-Inf	0	1
"MYCN"	"TET2"	141	3	38	0	0	1	-Inf	0	1
"HNRNPK"	"TET2"	141	3	38	0	0	1	-Inf	0	1
"t(11;19)"	"TET2"	141	3	38	0	0	1	-Inf	0	1
"chr5loss"	"TET2"	141	3	38	0	0	1	-Inf	0	1
"CSF3R"	"SMC1A"	174	2	6	0	0	1	-Inf	0	1
"MAP2K1"	"SMC1A"	174	2	6	0	0	1	-Inf	0	1
"SETBP1"	"SMC1A"	174	2	6	0	0	1	-Inf	0	1
"PTEN"	"SMC1A"	174	2	6	0	0	1	-Inf	0	1
"CDKN2A"	"SMC1A"	174	2	6	0	0	1	-Inf	0	1
"MAP2K1"	"t(8;21)"	174	2	6	0	0	1	-Inf	0	1
"SETBP1"	"t(8;21)"	174	2	6	0	0	1	-Inf	0	1
"CDKN2A"	"t(8;21)"	174	2	6	0	0	1	-Inf	0	1
"SMC1A"	"t(15;17)"	174	6	2	0	0	1	-Inf	0	1
"t(15;17)"	"t(8;21)"	174	2	6	0	0	1	-Inf	0	1
"chr5qdel"	"CSF3R"	174	6	2	0	0	1	-Inf	0	1
"chr5qdel"	"MAP2K1"	174	6	2	0	0	1	-Inf	0	1
"chr5qdel"	"SETBP1"	174	6	2	0	0	1	-Inf	0	1
"chr5qdel"	"PTEN"	174	6	2	0	0	1	-Inf	0	1
"CDKN2A"	"chr5qdel"	174	2	6	0	0	1	-Inf	0	1
"chr5qdel"	"t(15;17)"	174	6	2	0	0	1	-Inf	0	1
"chr11qdel"	"SMC1A"	174	2	6	0	0	1	-Inf	0	1
"chr11qdel"	"t(8;21)"	174	2	6	0	0	1	-Inf	0	1
"chr11qdel"	"chr5qdel"	174	2	6	0	0	1	-Inf	0	1
"chr21gain"	"CSF3R"	174	6	2	0	0	1	-Inf	0	1
"chr21gain"	"MAP2K1"	174	6	2	0	0	1	-Inf	0	1
"chr21gain"	"SETBP1"	174	6	2	0	0	1	-Inf	0	1
"chr21gain"	"PTEN"	174	6	2	0	0	1	-Inf	0	1
"CDKN2A"	"chr21gain"	174	2	6	0	0	1	-Inf	0	1
"chr21gain"	"t(15;17)"	174	6	2	0	0	1	-Inf	0	1
"NF1"	"RAD21"	168	9	5	0	0	1	-Inf	0	1
"NF1"	"ZRSR2"	168	9	5	0	0	1	-Inf	0	1
"JAK2"	"NF1"	168	5	9	0	0	1	-Inf	0	1
"CDH2"	"SMC1A"	175	1	6	0	0	1	-Inf	0	1
"BIRC3"	"SMC1A"	175	1	6	0	0	1	-Inf	0	1
"MYD88"	"SMC1A"	175	1	6	0	0	1	-Inf	0	1
"NOTCH2"	"SMC1A"	175	1	6	0	0	1	-Inf	0	1
"SMC1A"	"U2AF2"	175	6	1	0	0	1	-Inf	0	1
"GATA2"	"SMC1A"	175	1	6	0	0	1	-Inf	0	1
"RIT1"	"SMC1A"	175	1	6	0	0	1	-Inf	0	1
"ABL1"	"SMC1A"	175	1	6	0	0	1	-Inf	0	1
"BRINP3"	"SMC1A"	175	1	6	0	0	1	-Inf	0	1
"PRPF40B"	"SMC1A"	175	1	6	0	0	1	-Inf	0	1
"POT1"	"SMC1A"	175	1	6	0	0	1	-Inf	0	1
"FBXW7"	"SMC1A"	175	1	6	0	0	1	-Inf	0	1
"IL7R"	"SMC1A"	175	1	6	0	0	1	-Inf	0	1
"SMC1A"	"TBL1XR1"	175	6	1	0	0	1	-Inf	0	1
"SF1"	"SMC1A"	175	1	6	0	0	1	-Inf	0	1
"BIRC3"	"t(8;21)"	175	1	6	0	0	1	-Inf	0	1
"MYD88"	"t(8;21)"	175	1	6	0	0	1	-Inf	0	1
"NOTCH2"	"t(8;21)"	175	1	6	0	0	1	-Inf	0	1
"t(8;21)"	"U2AF2"	175	6	1	0	0	1	-Inf	0	1
"GATA2"	"t(8;21)"	175	1	6	0	0	1	-Inf	0	1
"RIT1"	"t(8;21)"	175	1	6	0	0	1	-Inf	0	1
"ABL1"	"t(8;21)"	175	1	6	0	0	1	-Inf	0	1
"BRINP3"	"t(8;21)"	175	1	6	0	0	1	-Inf	0	1
"PRPF40B"	"t(8;21)"	175	1	6	0	0	1	-Inf	0	1
"POT1"	"t(8;21)"	175	1	6	0	0	1	-Inf	0	1
"FBXW7"	"t(8;21)"	175	1	6	0	0	1	-Inf	0	1
"IL7R"	"t(8;21)"	175	1	6	0	0	1	-Inf	0	1
"t(8;21)"	"TBL1XR1"	175	6	1	0	0	1	-Inf	0	1
"SF1"	"t(8;21)"	175	1	6	0	0	1	-Inf	0	1
"SMC1A"	"t(16;16)"	175	6	1	0	0	1	-Inf	0	1
"t(16;16)"	"t(8;21)"	175	1	6	0	0	1	-Inf	0	1
"CDH2"	"chr5qdel"	175	1	6	0	0	1	-Inf	0	1
"BIRC3"	"chr5qdel"	175	1	6	0	0	1	-Inf	0	1
"chr5qdel"	"MYD88"	175	6	1	0	0	1	-Inf	0	1
"chr5qdel"	"NOTCH2"	175	6	1	0	0	1	-Inf	0	1
"chr5qdel"	"U2AF2"	175	6	1	0	0	1	-Inf	0	1
"chr5qdel"	"GATA2"	175	6	1	0	0	1	-Inf	0	1
"chr5qdel"	"RIT1"	175	6	1	0	0	1	-Inf	0	1
"ABL1"	"chr5qdel"	175	1	6	0	0	1	-Inf	0	1
"BRINP3"	"chr5qdel"	175	1	6	0	0	1	-Inf	0	1
"chr5qdel"	"PRPF40B"	175	6	1	0	0	1	-Inf	0	1
"chr5qdel"	"POT1"	175	6	1	0	0	1	-Inf	0	1
"chr5qdel"	"FBXW7"	175	6	1	0	0	1	-Inf	0	1
"chr5qdel"	"IL7R"	175	6	1	0	0	1	-Inf	0	1
"chr5qdel"	"TBL1XR1"	175	6	1	0	0	1	-Inf	0	1
"chr5qdel"	"SF1"	175	6	1	0	0	1	-Inf	0	1
"chr5qdel"	"t(16;16)"	175	6	1	0	0	1	-Inf	0	1
"CDH2"	"chr21gain"	175	1	6	0	0	1	-Inf	0	1
"BIRC3"	"chr21gain"	175	1	6	0	0	1	-Inf	0	1
"chr21gain"	"MYD88"	175	6	1	0	0	1	-Inf	0	1
"chr21gain"	"NOTCH2"	175	6	1	0	0	1	-Inf	0	1
"chr21gain"	"U2AF2"	175	6	1	0	0	1	-Inf	0	1
"chr21gain"	"GATA2"	175	6	1	0	0	1	-Inf	0	1
"chr21gain"	"RIT1"	175	6	1	0	0	1	-Inf	0	1
"ABL1"	"chr21gain"	175	1	6	0	0	1	-Inf	0	1
"BRINP3"	"chr21gain"	175	1	6	0	0	1	-Inf	0	1
"chr21gain"	"PRPF40B"	175	6	1	0	0	1	-Inf	0	1
"chr21gain"	"FBXW7"	175	6	1	0	0	1	-Inf	0	1
"chr21gain"	"IL7R"	175	6	1	0	0	1	-Inf	0	1
"chr21gain"	"TBL1XR1"	175	6	1	0	0	1	-Inf	0	1
"chr21gain"	"SF1"	175	6	1	0	0	1	-Inf	0	1
"chr21gain"	"t(16;16)"	175	6	1	0	0	1	-Inf	0	1
"CBL"	"IDH2"	149	3	30	0	0	1	-Inf	0	1
"IDH2"	"MYCN"	149	30	3	0	0	1	-Inf	0	1
"BRAF"	"IDH2"	149	3	30	0	0	1	-Inf	0	1
"IDH2"	"U2AF1"	149	30	3	0	0	1	-Inf	0	1
"chr22gain"	"IDH2"	149	3	30	0	0	1	-Inf	0	1
"IDH2"	"t(11;19)"	149	30	3	0	0	1	-Inf	0	1
"chr5loss"	"IDH2"	149	3	30	0	0	1	-Inf	0	1
"chr13gain"	"IDH2"	149	3	30	0	0	1	-Inf	0	1
"NRAS"	"SRSF2"	147	21	13	1	0.539960524718092	1	-0.616259244469829	0	1
"CBL"	"NF1"	170	3	9	0	0	1	-Inf	0	1
"MYCN"	"NF1"	170	3	9	0	0	1	-Inf	0	1
"NF1"	"U2AF1"	170	9	3	0	0	1	-Inf	0	1
"HNRNPK"	"NF1"	170	3	9	0	0	1	-Inf	0	1
"CBL"	"inv(16)"	170	3	9	0	0	1	-Inf	0	1
"inv(16)"	"MYCN"	170	9	3	0	0	1	-Inf	0	1
"BRAF"	"inv(16)"	170	3	9	0	0	1	-Inf	0	1
"inv(16)"	"U2AF1"	170	9	3	0	0	1	-Inf	0	1
"HNRNPK"	"inv(16)"	170	3	9	0	0	1	-Inf	0	1
"NF1"	"t(11;19)"	170	9	3	0	0	1	-Inf	0	1
"inv(16)"	"t(11;19)"	170	9	3	0	0	1	-Inf	0	1
"chr5loss"	"inv(16)"	170	3	9	0	0	1	-Inf	0	1
"chr13gain"	"NF1"	170	3	9	0	0	1	-Inf	0	1
"chr13gain"	"inv(16)"	170	3	9	0	0	1	-Inf	0	1
"inv(16)"	"SF3B1"	169	9	4	0	0	1	-Inf	0	1
"inv(16)"	"NOTCH1"	169	9	4	0	0	1	-Inf	0	1
"CSF3R"	"TET2"	142	2	38	0	0	1	-Inf	0	1
"MAP2K1"	"TET2"	142	2	38	0	0	1	-Inf	0	1
"CDKN2A"	"TET2"	142	2	38	0	0	1	-Inf	0	1
"t(15;17)"	"TET2"	142	2	38	0	0	1	-Inf	0	1
"chr11qdel"	"TET2"	142	2	38	0	0	1	-Inf	0	1
"CDH2"	"TET2"	143	1	38	0	0	1	-Inf	0	1
"BIRC3"	"TET2"	143	1	38	0	0	1	-Inf	0	1
"MYD88"	"TET2"	143	1	38	0	0	1	-Inf	0	1
"NOTCH2"	"TET2"	143	1	38	0	0	1	-Inf	0	1
"TET2"	"U2AF2"	143	38	1	0	0	1	-Inf	0	1
"GATA2"	"TET2"	143	1	38	0	0	1	-Inf	0	1
"RIT1"	"TET2"	143	1	38	0	0	1	-Inf	0	1
"ABL1"	"TET2"	143	1	38	0	0	1	-Inf	0	1
"BRINP3"	"TET2"	143	1	38	0	0	1	-Inf	0	1
"PRPF40B"	"TET2"	143	1	38	0	0	1	-Inf	0	1
"FBXW7"	"TET2"	143	1	38	0	0	1	-Inf	0	1
"SF1"	"TET2"	143	1	38	0	0	1	-Inf	0	1
"t(16;16)"	"TET2"	143	1	38	0	0	1	-Inf	0	1
"KRAS"	"SF3B1"	168	10	4	0	0	1	-Inf	0	1
"CSF1R"	"KRAS"	168	4	10	0	0	1	-Inf	0	1
"KRAS"	"TP53"	159	10	13	0	0	1	-Inf	0	1
"KRAS"	"RUNX1"	159	10	13	0	0	1	-Inf	0	1
"CSF3R"	"IDH2"	150	2	30	0	0	1	-Inf	0	1
"IDH2"	"MAP2K1"	150	30	2	0	0	1	-Inf	0	1
"IDH2"	"SETBP1"	150	30	2	0	0	1	-Inf	0	1
"IDH2"	"PTEN"	150	30	2	0	0	1	-Inf	0	1
"CDKN2A"	"IDH2"	150	2	30	0	0	1	-Inf	0	1
"IDH2"	"t(15;17)"	150	30	2	0	0	1	-Inf	0	1
"chr11qdel"	"IDH2"	150	2	30	0	0	1	-Inf	0	1
"ASXL1"	"CSF3R"	157	23	2	0	0	1	-Inf	0	1
"CSF3R"	"MAP2K1"	178	2	2	0	0	1	-Inf	0	1
"CSF3R"	"SETBP1"	178	2	2	0	0	1	-Inf	0	1
"MAP2K1"	"SETBP1"	178	2	2	0	0	1	-Inf	0	1
"CSF3R"	"PTEN"	178	2	2	0	0	1	-Inf	0	1
"MAP2K1"	"PTEN"	178	2	2	0	0	1	-Inf	0	1
"PTEN"	"SETBP1"	178	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"CSF3R"	178	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"MAP2K1"	178	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"SETBP1"	178	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"PTEN"	178	2	2	0	0	1	-Inf	0	1
"CSF3R"	"t(15;17)"	178	2	2	0	0	1	-Inf	0	1
"MAP2K1"	"t(15;17)"	178	2	2	0	0	1	-Inf	0	1
"SETBP1"	"t(15;17)"	178	2	2	0	0	1	-Inf	0	1
"PTEN"	"t(15;17)"	178	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"t(15;17)"	178	2	2	0	0	1	-Inf	0	1
"chr11qdel"	"CSF3R"	178	2	2	0	0	1	-Inf	0	1
"chr11qdel"	"MAP2K1"	178	2	2	0	0	1	-Inf	0	1
"chr11qdel"	"SETBP1"	178	2	2	0	0	1	-Inf	0	1
"chr11qdel"	"PTEN"	178	2	2	0	0	1	-Inf	0	1
"CDKN2A"	"chr11qdel"	178	2	2	0	0	1	-Inf	0	1
"chr11qdel"	"t(15;17)"	178	2	2	0	0	1	-Inf	0	1
"ATM"	"SMC1A"	169	7	6	0	0	1	-Inf	0	1
"BCOR"	"SMC1A"	169	7	6	0	0	1	-Inf	0	1
"PHF6"	"t(8;21)"	169	7	6	0	0	1	-Inf	0	1
"BCOR"	"t(8;21)"	169	7	6	0	0	1	-Inf	0	1
"CDH2"	"chr8gain"	162	1	19	0	0	1	-Inf	0	1
"BIRC3"	"chr8gain"	162	1	19	0	0	1	-Inf	0	1
"chr8gain"	"MYD88"	162	19	1	0	0	1	-Inf	0	1
"chr8gain"	"NOTCH2"	162	19	1	0	0	1	-Inf	0	1
"chr8gain"	"U2AF2"	162	19	1	0	0	1	-Inf	0	1
"chr8gain"	"GATA2"	162	19	1	0	0	1	-Inf	0	1
"chr8gain"	"RIT1"	162	19	1	0	0	1	-Inf	0	1
"ABL1"	"chr8gain"	162	1	19	0	0	1	-Inf	0	1
"BRINP3"	"chr8gain"	162	1	19	0	0	1	-Inf	0	1
"chr8gain"	"IL7R"	162	19	1	0	0	1	-Inf	0	1
"chr8gain"	"SF1"	162	19	1	0	0	1	-Inf	0	1
"chr8gain"	"t(16;16)"	162	19	1	0	0	1	-Inf	0	1
"ATM"	"chr5qdel"	169	7	6	0	0	1	-Inf	0	1
"chr5qdel"	"PHF6"	169	6	7	0	0	1	-Inf	0	1
"BCOR"	"chr5qdel"	169	7	6	0	0	1	-Inf	0	1
"ATM"	"chr21gain"	169	7	6	0	0	1	-Inf	0	1
"chr21gain"	"PHF6"	169	6	7	0	0	1	-Inf	0	1
"BCOR"	"chr21gain"	169	7	6	0	0	1	-Inf	0	1
"SRSF2"	"t(8;21)"	162	14	6	0	0	1	-Inf	0	1
"chr5qdel"	"SRSF2"	162	6	14	0	0	1	-Inf	0	1
"IDH2"	"TP53"	141	28	11	2	0.916025332885	1	-0.0877112587024353	0	1
"CSF3R"	"PTPN11"	172	2	8	0	0	1	-Inf	0	1
"MAP2K1"	"PTPN11"	172	2	8	0	0	1	-Inf	0	1
"PTPN11"	"SETBP1"	172	8	2	0	0	1	-Inf	0	1
"ETV6"	"IDH1"	167	5	10	0	0	1	-Inf	0	1
"MYC"	"STAG2"	167	5	10	0	0	1	-Inf	0	1
"ETV6"	"STAG2"	167	5	10	0	0	1	-Inf	0	1
"EZH2"	"STAG2"	167	5	10	0	0	1	-Inf	0	1
"IDH1"	"RAD21"	167	10	5	0	0	1	-Inf	0	1
"RAD21"	"STAG2"	167	5	10	0	0	1	-Inf	0	1
"KRAS"	"MYC"	167	10	5	0	0	1	-Inf	0	1
"EZH2"	"KRAS"	167	5	10	0	0	1	-Inf	0	1
"KRAS"	"RAD21"	167	10	5	0	0	1	-Inf	0	1
"IDH1"	"ZRSR2"	167	10	5	0	0	1	-Inf	0	1
"KRAS"	"ZRSR2"	167	10	5	0	0	1	-Inf	0	1
"JAK2"	"KRAS"	167	5	10	0	0	1	-Inf	0	1
"IDH1"	"SMC1A"	166	10	6	0	0	1	-Inf	0	1
"SMC1A"	"STAG2"	166	6	10	0	0	1	-Inf	0	1
"KRAS"	"SMC1A"	166	10	6	0	0	1	-Inf	0	1
"IDH1"	"t(8;21)"	166	10	6	0	0	1	-Inf	0	1
"chr5qdel"	"STAG2"	166	6	10	0	0	1	-Inf	0	1
"chr5qdel"	"KRAS"	166	6	10	0	0	1	-Inf	0	1
"chr21gain"	"IDH1"	166	6	10	0	0	1	-Inf	0	1
"chr21gain"	"STAG2"	166	6	10	0	0	1	-Inf	0	1
"chr21gain"	"KRAS"	166	6	10	0	0	1	-Inf	0	1
"RUNX1"	"TET2"	133	11	36	2	0.67305848125329	1	-0.395923056748207	0	1
"IDH1"	"STAG2"	162	10	10	0	0	1	-Inf	0	1
"IDH1"	"KRAS"	162	10	10	0	0	1	-Inf	0	1
"IDH1"	"MYCN"	169	10	3	0	0	1	-Inf	0	1
"MYCN"	"STAG2"	169	3	10	0	0	1	-Inf	0	1
"BRAF"	"IDH1"	169	3	10	0	0	1	-Inf	0	1
"BRAF"	"STAG2"	169	3	10	0	0	1	-Inf	0	1
"IDH1"	"U2AF1"	169	10	3	0	0	1	-Inf	0	1
"STAG2"	"U2AF1"	169	10	3	0	0	1	-Inf	0	1
"CBL"	"KRAS"	169	3	10	0	0	1	-Inf	0	1
"KRAS"	"MYCN"	169	10	3	0	0	1	-Inf	0	1
"BRAF"	"KRAS"	169	3	10	0	0	1	-Inf	0	1
"KRAS"	"U2AF1"	169	10	3	0	0	1	-Inf	0	1
"HNRNPK"	"IDH1"	169	3	10	0	0	1	-Inf	0	1
"HNRNPK"	"STAG2"	169	3	10	0	0	1	-Inf	0	1
"HNRNPK"	"KRAS"	169	3	10	0	0	1	-Inf	0	1
"chr22gain"	"IDH1"	169	3	10	0	0	1	-Inf	0	1
"chr22gain"	"STAG2"	169	3	10	0	0	1	-Inf	0	1
"chr22gain"	"KRAS"	169	3	10	0	0	1	-Inf	0	1
"IDH1"	"t(11;19)"	169	10	3	0	0	1	-Inf	0	1
"chr5loss"	"STAG2"	169	3	10	0	0	1	-Inf	0	1
"chr5loss"	"KRAS"	169	3	10	0	0	1	-Inf	0	1
"chr13gain"	"IDH1"	169	3	10	0	0	1	-Inf	0	1
"chr13gain"	"STAG2"	169	3	10	0	0	1	-Inf	0	1
"chr13gain"	"KRAS"	169	3	10	0	0	1	-Inf	0	1
"KIT"	"NF1"	162	11	9	0	0	1	-Inf	0	1
"NRAS"	"STAG2"	151	21	9	1	0.799855260556275	1	-0.223324491987642	0	1
"ASXL1"	"NRAS"	140	20	19	3	1.1046618196999	1	0.0995392426077761	0	1
"FLT3"	"KRAS"	106	66	6	4	1.07030179023969	1	0.0679406556590317	0	1
"CSF3R"	"SRSF2"	166	2	14	0	0	1	-Inf	0	1
"MAP2K1"	"SRSF2"	166	2	14	0	0	1	-Inf	0	1
"SETBP1"	"SRSF2"	166	2	14	0	0	1	-Inf	0	1
"PTEN"	"SRSF2"	166	2	14	0	0	1	-Inf	0	1
"CDKN2A"	"SRSF2"	166	2	14	0	0	1	-Inf	0	1
"SRSF2"	"t(15;17)"	166	14	2	0	0	1	-Inf	0	1
"CDH2"	"TP53"	168	1	13	0	0	1	-Inf	0	1
"CDH2"	"RUNX1"	168	1	13	0	0	1	-Inf	0	1
"BIRC3"	"TP53"	168	1	13	0	0	1	-Inf	0	1
"MYD88"	"TP53"	168	1	13	0	0	1	-Inf	0	1
"NOTCH2"	"TP53"	168	1	13	0	0	1	-Inf	0	1
"NOTCH2"	"RUNX1"	168	1	13	0	0	1	-Inf	0	1
"TP53"	"U2AF2"	168	13	1	0	0	1	-Inf	0	1
"RUNX1"	"U2AF2"	168	13	1	0	0	1	-Inf	0	1
"GATA2"	"TP53"	168	1	13	0	0	1	-Inf	0	1
"GATA2"	"RUNX1"	168	1	13	0	0	1	-Inf	0	1
"RIT1"	"TP53"	168	1	13	0	0	1	-Inf	0	1
"RIT1"	"RUNX1"	168	1	13	0	0	1	-Inf	0	1
"ABL1"	"TP53"	168	1	13	0	0	1	-Inf	0	1
"ABL1"	"RUNX1"	168	1	13	0	0	1	-Inf	0	1
"BRINP3"	"TP53"	168	1	13	0	0	1	-Inf	0	1
"BRINP3"	"RUNX1"	168	1	13	0	0	1	-Inf	0	1
